borrower_id,borrower_type,full_name,country_of_residence,city_of_residence,annual_income,annual_revenue,annual_ebit,is_deceased,current_internal_credit_rating,current_external_credit_rating,external_credit_scoring,date_of_birth,incorporation_date,group_id,created_at
200,corporate,Aurora 200 BV,GB,London,,11414106.35,2161212.93,false,CCC,A,688,,2005-09-09,,2018-04-14T15:51:34+00:00
201,individual,Jordan Lopez 201,PT,Brussels,100339.02,,,false,BBB,A,480,1972-03-31,,,2019-06-09T13:46:49+00:00
202,individual,Alex Garcia 202,BE,Dublin,70376.23,,,false,A,A,498,1978-12-23,,91,2019-07-17T18:06:37+00:00
203,individual,Chris Garcia 203,BE,Dublin,49027.74,,,false,A,AA,284,1966-05-11,,,2025-02-10T01:59:36+00:00
204,individual,Maya Martin 204,BE,Dublin,166796.48,,,false,CCC,BB,431,1990-08-17,,,2024-12-29T02:30:32+00:00
205,individual,Ava Smith 205,NL,Amsterdam,106798.37,,,false,BB,AA,549,1974-08-08,,,2023-04-09T14:48:45+00:00
206,individual,Maya Johnson 206,IE,Lisbon,56133.07,,,false,BBB,A,542,1945-01-12,,51,2023-01-10T10:18:53+00:00
207,individual,Taylor Johnson 207,NL,Amsterdam,187148.57,,,false,BB,AA,690,1974-09-01,,,2025-08-27T07:30:49+00:00
208,individual,Noah Rossi 208,IE,Lisbon,69066.5,,,false,BBB,BBB,786,2000-11-04,,,2025-06-06T09:04:35+00:00
209,corporate,Nordic 209 Inc,IE,Lisbon,,12661561.95,1849765.51,false,BB,BBB,604,,1977-08-14,,2021-11-10T04:12:35+00:00
210,corporate,Atlas 210 Inc,IT,Milan,,20602733.35,486224.82,false,B,BBB,355,,1979-12-12,,2018-12-27T05:06:20+00:00
211,individual,Luca Rossi 211,US,New York,77511.82,,,false,B,A,375,1998-09-06,,,2023-08-09T20:51:21+00:00
212,corporate,Aurora 212 PLC,BE,Dublin,,33964371.12,6736627.94,false,BB,BB,612,,1985-08-25,,2022-01-17T09:21:11+00:00
213,individual,Luca Johnson 213,IE,Lisbon,89503.87,,,false,BBB,AA,900,2001-01-08,,296,2025-01-22T19:20:21+00:00
214,corporate,Aurora 214 PLC,NL,Amsterdam,,1562813.88,412786.77,false,BBB,A,510,,2020-08-03,,2019-08-27T01:41:59+00:00
215,individual,Luca Brown 215,GB,London,72688.55,,,false,A,A,544,1950-07-15,,,2020-12-23T15:57:20+00:00
216,individual,Nina Brown 216,DE,Berlin,181482.48,,,false,B,A,597,1999-12-06,,155,2022-06-25T04:39:32+00:00
217,individual,Noah Garcia 217,DE,Berlin,95533.34,,,false,BB,BBB,519,1992-09-22,,,2022-10-17T02:46:00+00:00
218,individual,Maya Johnson 218,NL,Amsterdam,147750.51,,,false,BB,A,342,1978-09-28,,86,2018-01-16T11:38:34+00:00
219,individual,Sam Meyer 219,GB,London,216366.42,,,false,B,AAA,467,1955-04-05,,,2020-01-27T20:40:52+00:00
220,individual,Sam Anders 220,DE,Berlin,145026.4,,,false,BBB,A,534,1974-12-24,,300,2024-02-27T17:07:59+00:00
221,corporate,Summit 221 GmbH,ES,Madrid,,21040514.12,2883291.06,false,CCC,A,322,,1983-05-05,125,2021-08-04T00:16:08+00:00
222,corporate,Atlas 222 PLC,BE,Dublin,,5680984.13,249005.66,false,B,A,608,,2015-05-19,,2025-05-15T22:10:32+00:00
223,individual,Alex Smith 223,US,New York,135023.16,,,false,B,B,382,1984-07-26,,,2021-02-19T08:09:09+00:00
224,individual,Maya Rossi 224,IE,Lisbon,32322.38,,,false,BBB,BB,493,1993-10-09,,,2018-12-11T08:14:00+00:00
225,individual,Noah Anders 225,GB,London,75770.92,,,false,A,AA,787,1975-04-07,,,2022-01-28T11:23:05+00:00
226,corporate,Prime 226 GmbH,IE,Lisbon,,3618003.74,530990.17,false,A,A,872,,2011-12-09,,2022-05-21T11:34:43+00:00
227,corporate,Aurora 227 PLC,GB,London,,17512064.98,2617966.76,false,BB,A,545,,1985-08-02,,2020-06-28T18:43:24+00:00
228,individual,Sam Johnson 228,BE,Dublin,95006.4,,,false,AAA,AA,564,1994-08-25,,,2026-01-18T18:15:53+00:00
229,individual,Chris Johnson 229,NL,Amsterdam,210796.21,,,false,B,A,661,1998-11-10,,225,2025-11-28T23:35:21+00:00
230,individual,Chris Meyer 230,GB,London,131845.41,,,false,B,BB,542,2000-09-06,,9,2023-01-11T21:21:11+00:00
231,individual,Ava Anders 231,FR,Paris,108902.92,,,false,A,AA,280,1968-01-13,,,2025-11-05T16:22:34+00:00
232,corporate,Atlas 232 BV,IE,Lisbon,,2833961.44,705698.8,false,BBB,B,321,,1991-09-17,63,2019-09-20T12:03:32+00:00
233,corporate,Prime 233 Inc,NL,Amsterdam,,21830829.8,2550125.91,false,BBB,A,560,,1994-04-28,299,2022-09-05T22:33:17+00:00
234,individual,Taylor Meyer 234,GB,London,105750.86,,,false,AAA,BB,413,1973-07-03,,,2022-11-06T20:59:09+00:00
235,individual,Luca Brown 235,BE,Dublin,24718.6,,,false,BB,BBB,320,1989-12-24,,20,2024-03-01T10:36:55+00:00
236,corporate,Pinnacle 236 Inc,PT,Brussels,,29282339.96,2473410.75,false,AAA,BB,837,,2022-11-05,27,2023-09-01T08:04:50+00:00
237,corporate,Atlas 237 SA,US,New York,,18764605.61,2351452.43,false,B,AAA,411,,1976-06-24,,2022-02-01T20:28:29+00:00
238,corporate,Nordic 238 BV,ES,Madrid,,27251239.3,5614756.89,false,BB,AA,737,,2019-02-06,,2021-01-16T19:30:57+00:00
239,individual,Noah Anders 239,BE,Dublin,35765.48,,,false,BB,BB,297,1960-02-24,,181,2022-10-20T10:24:19+00:00
240,individual,Chris Brown 240,NL,Amsterdam,26196.9,,,false,BBB,AAA,724,2000-05-21,,122,2025-04-04T05:20:48+00:00
241,individual,Ava Rossi 241,IT,Milan,72941.58,,,false,A,BB,472,1977-05-08,,114,2019-01-26T16:46:33+00:00
242,corporate,Prime 242 SA,US,New York,,22283480.3,3787166.79,false,BB,BBB,281,,1970-06-07,,2021-12-10T02:00:44+00:00
243,individual,Jordan Martin 243,IT,Milan,192262.96,,,false,A,AA,502,1991-12-08,,,2024-02-15T09:22:27+00:00
244,individual,Jordan Johnson 244,ES,Madrid,200500.78,,,false,CCC,AAA,876,1983-10-25,,161,2019-11-09T07:58:23+00:00
245,corporate,Venture 245 Inc,BE,Dublin,,31401092.49,6714665.52,false,BBB,AA,294,,1976-09-12,,2020-01-11T17:23:13+00:00
246,individual,Nina Anders 246,IE,Lisbon,96783.16,,,false,BBB,BBB,334,1958-10-27,,,2025-12-21T00:11:20+00:00
247,individual,Nina Davis 247,PT,Brussels,105844.32,,,false,A,BBB,345,2001-11-11,,197,2021-08-06T11:51:43+00:00
248,individual,Luca Meyer 248,BE,Dublin,204554.03,,,true,B,B,749,1956-07-14,,,2019-11-28T14:59:44+00:00
249,individual,Luca Lopez 249,NL,Amsterdam,206031.68,,,false,A,BB,337,1963-12-15,,,2019-09-01T13:20:14+00:00
250,corporate,Nordic 250 Ltd,IE,Lisbon,,17469287.35,3427208.8,false,BBB,AAA,504,,1994-09-28,,2023-10-25T20:19:33+00:00
251,corporate,Nordic 251 PLC,BE,Dublin,,1385268.82,176195.52,false,B,AAA,721,,1998-11-23,13,2019-11-20T15:37:55+00:00
252,individual,Chris Rossi 252,BE,Dublin,89326.64,,,false,B,B,520,1962-08-03,,,2020-07-22T06:05:47+00:00
253,corporate,Nordic 253 Inc,GB,London,,28807143.11,6743303.1,false,BBB,BBB,357,,2010-11-24,,2018-06-23T22:20:15+00:00
254,individual,Taylor Brown 254,IE,Lisbon,41054.09,,,false,BB,BB,280,1964-08-23,,,2019-05-04T00:07:07+00:00
255,individual,Alex Meyer 255,NL,Amsterdam,163521.47,,,false,AA,A,636,1981-09-08,,,2025-06-03T13:56:26+00:00
256,individual,Jordan Davis 256,PT,Brussels,68866.44,,,false,B,BB,694,1949-01-14,,105,2020-09-17T04:24:20+00:00
257,individual,Jordan Anders 257,DE,Berlin,180006.31,,,false,BBB,AAA,413,1961-06-27,,,2021-03-17T06:01:26+00:00
258,corporate,Nordic 258 PLC,IT,Milan,,11627960.11,2587811.95,false,BB,BB,763,,1985-04-09,197,2022-11-27T21:23:09+00:00
259,individual,Chris Garcia 259,US,New York,74611.35,,,false,BBB,B,410,1959-12-19,,,2023-07-14T11:30:38+00:00
260,corporate,Pinnacle 260 BV,IE,Lisbon,,7154185.19,1834690.29,false,BB,BB,682,,1990-12-07,156,2019-11-17T22:28:53+00:00
261,individual,Alex Johnson 261,PT,Brussels,59320.21,,,false,A,AA,362,1997-01-31,,265,2025-10-05T19:34:14+00:00
262,corporate,Nordic 262 GmbH,IT,Milan,,33251966.11,5626261.13,false,BBB,AAA,397,,2020-06-05,93,2023-08-20T13:45:31+00:00
263,individual,Nina Lopez 263,IE,Lisbon,70324.03,,,false,BB,A,417,1949-01-16,,9,2019-02-25T21:42:52+00:00
264,individual,Luca Garcia 264,IE,Lisbon,193826.7,,,false,CCC,A,433,1982-09-06,,,2021-12-04T23:34:25+00:00
265,corporate,Summit 265 SA,US,New York,,27812947.61,2809823.79,false,BBB,AAA,287,,2021-08-26,,2025-04-03T08:58:29+00:00
266,corporate,Summit 266 Inc,US,New York,,8391347.52,365379.06,false,CCC,A,573,,2014-07-21,,2025-05-25T03:29:50+00:00
267,individual,Luca Lopez 267,IE,Lisbon,141341.3,,,false,A,BB,812,1973-08-25,,236,2023-02-17T12:17:05+00:00
268,individual,Luca Rossi 268,DE,Berlin,190344.53,,,false,A,AA,725,1949-03-22,,,2023-11-11T22:45:20+00:00
269,corporate,Atlas 269 Inc,US,New York,,15845574.06,2571131.67,false,A,B,436,,2001-11-09,279,2024-08-30T07:28:47+00:00
270,individual,Luca Johnson 270,NL,Amsterdam,200575.5,,,false,A,A,706,1956-08-31,,,2019-01-16T08:54:30+00:00
271,individual,Ava Meyer 271,NL,Amsterdam,68948.67,,,false,AA,BBB,340,1959-11-10,,33,2021-09-06T19:05:13+00:00
272,corporate,Aurora 272 Inc,GB,London,,6464218.26,313121.78,false,BB,A,849,,2018-03-13,290,2022-05-24T03:09:39+00:00
273,individual,Sam Rossi 273,US,New York,190719.99,,,false,B,BBB,863,1946-08-30,,,2023-03-06T08:56:02+00:00
274,corporate,Aurora 274 Inc,NL,Amsterdam,,21590618.31,2619557.38,false,B,AA,371,,2008-12-06,198,2019-03-09T01:02:37+00:00
275,corporate,Nordic 275 Ltd,FR,Paris,,30339871.21,8304010.97,false,A,B,348,,2014-10-11,,2026-02-20T19:16:16+00:00
276,individual,Ava Anders 276,IE,Lisbon,102767.21,,,false,AA,BB,768,1979-05-11,,23,2018-08-03T00:11:36+00:00
277,corporate,Nordic 277 BV,US,New York,,15251625.81,2050589.44,false,A,AAA,875,,2013-10-07,,2019-08-04T10:30:54+00:00
278,individual,Ava Rossi 278,DE,Berlin,123520.87,,,false,BBB,B,764,1968-10-27,,104,2023-09-27T09:18:16+00:00
279,individual,Chris Johnson 279,NL,Amsterdam,46703.46,,,false,BB,BB,783,2002-01-05,,,2023-05-19T09:25:01+00:00
280,corporate,Aurora 280 GmbH,DE,Berlin,,11524816.59,2965905.61,false,BB,AAA,554,,1980-10-13,109,2022-12-25T03:27:43+00:00
281,individual,Nina Lopez 281,NL,Amsterdam,34109.99,,,false,BBB,A,363,1986-02-25,,215,2021-07-12T03:45:56+00:00
282,individual,Taylor Rossi 282,FR,Paris,40857.28,,,false,BB,A,869,1953-03-07,,,2023-05-08T03:39:34+00:00
283,corporate,Nordic 283 GmbH,NL,Amsterdam,,29694292.64,7069209.86,false,BBB,AA,350,,1997-06-20,236,2024-06-06T21:49:51+00:00
284,individual,Luca Brown 284,GB,London,112405.52,,,false,BB,BBB,548,1953-02-17,,,2022-09-04T20:58:33+00:00
285,corporate,Prime 285 SA,IE,Lisbon,,7253355.48,1731694.85,false,CCC,AAA,346,,2006-09-20,244,2022-06-25T10:39:24+00:00
286,individual,Alex Martin 286,ES,Madrid,49278.94,,,false,AAA,A,400,1974-11-03,,,2023-08-16T13:20:39+00:00
287,individual,Ava Lopez 287,ES,Madrid,140382.78,,,false,B,AAA,340,1951-05-20,,,2022-11-27T20:31:46+00:00
288,individual,Sam Garcia 288,NL,Amsterdam,78645.88,,,false,BB,B,297,1970-07-15,,108,2025-01-29T17:40:05+00:00
289,corporate,Summit 289 Ltd,ES,Madrid,,9823636.81,282584.4,false,BBB,B,363,,2007-01-22,,2023-01-07T23:04:38+00:00
290,individual,Ava Johnson 290,DE,Berlin,103811.48,,,false,A,AA,598,1966-09-21,,,2020-04-19T20:03:22+00:00
291,corporate,Nordic 291 PLC,DE,Berlin,,20674762.24,4824430.12,false,BBB,AA,563,,1994-05-05,60,2018-08-17T13:53:56+00:00
292,individual,Sam Martin 292,IT,Milan,45505.94,,,false,CCC,B,342,1989-08-13,,129,2021-01-27T15:08:27+00:00
293,corporate,Aurora 293 Inc,US,New York,,17672874.77,2205706.39,false,A,A,847,,1985-01-12,210,2019-04-25T17:39:38+00:00
294,individual,Noah Brown 294,NL,Amsterdam,36669.68,,,false,CCC,AAA,871,1962-03-06,,,2022-11-27T02:04:05+00:00
295,corporate,Pinnacle 295 BV,IE,Lisbon,,22494629.45,5227457.85,false,BB,BBB,492,,1991-10-03,,2022-05-25T01:00:49+00:00
296,individual,Chris Garcia 296,IT,Milan,98160.74,,,false,A,A,481,1961-03-05,,,2023-01-25T03:17:14+00:00
297,individual,Noah Martin 297,IE,Lisbon,81952.92,,,false,BB,BB,479,1972-12-21,,,2018-12-05T21:27:16+00:00
298,individual,Sam Martin 298,US,New York,218879.1,,,false,B,B,638,1982-06-12,,,2021-08-22T04:21:19+00:00
299,corporate,Nordic 299 Ltd,NL,Amsterdam,,33173560.6,4150659.57,false,BB,BBB,349,,1997-05-25,157,2018-06-06T04:09:24+00:00
300,corporate,Aurora 300 Ltd,DE,Berlin,,4645122.37,744217.05,false,CCC,BBB,331,,1989-09-20,,2023-11-08T19:22:14+00:00
301,individual,Maya Anders 301,IE,Lisbon,115649.83,,,false,BBB,A,859,1975-12-28,,,2024-05-08T03:06:35+00:00
302,corporate,Prime 302 GmbH,ES,Madrid,,33125785.06,869841.57,false,BB,AAA,419,,2007-01-06,,2022-07-15T23:16:40+00:00
303,individual,Noah Brown 303,IT,Milan,161991.85,,,false,BB,BB,430,1997-11-15,,204,2021-07-30T16:35:16+00:00
304,individual,Jordan Johnson 304,GB,London,107249.31,,,false,BB,B,879,1962-11-26,,,2020-01-23T14:04:04+00:00
305,corporate,Atlas 305 PLC,PT,Brussels,,6627012.85,695528.04,false,AAA,B,304,,1994-09-25,241,2025-09-10T12:48:51+00:00
306,individual,Ava Davis 306,ES,Madrid,31741.52,,,false,AAA,BBB,844,1994-11-21,,,2020-02-08T16:18:50+00:00
307,corporate,Prime 307 GmbH,ES,Madrid,,5611937.69,672324.38,false,A,AA,449,,1989-04-02,79,2021-02-09T10:50:53+00:00
308,corporate,Summit 308 BV,FR,Paris,,14858871.87,3381024.22,false,BB,B,817,,1985-04-07,139,2022-08-23T20:15:32+00:00
309,individual,Taylor Anders 309,NL,Amsterdam,32683.76,,,false,BBB,A,853,1990-10-23,,,2025-10-14T16:05:24+00:00
310,corporate,Aurora 310 BV,BE,Dublin,,31699868.84,6820344.52,false,B,BBB,303,,2020-06-19,,2023-12-04T03:14:27+00:00
311,corporate,Summit 311 Ltd,BE,Dublin,,5766279.02,163605.27,false,BB,BBB,542,,2010-05-30,,2023-09-04T20:13:50+00:00
312,individual,Maya Rossi 312,IE,Lisbon,55569.31,,,false,A,AA,710,1957-06-09,,,2019-04-09T15:49:23+00:00
313,individual,Sam Johnson 313,GB,London,67127.82,,,false,AAA,A,526,1992-12-21,,,2020-11-23T20:48:51+00:00
314,individual,Ava Smith 314,GB,London,99008.22,,,false,B,AA,554,1974-12-25,,,2025-03-18T14:56:06+00:00
315,corporate,Venture 315 Ltd,NL,Amsterdam,,18646312.76,3486009.77,false,A,A,725,,1974-12-13,169,2019-08-28T00:53:30+00:00
316,corporate,Atlas 316 Ltd,DE,Berlin,,30264837.53,3866359.54,false,BB,BB,432,,2002-03-11,,2023-09-27T12:27:26+00:00
317,corporate,Nordic 317 Inc,NL,Amsterdam,,8390576.59,364404.97,false,CCC,BB,706,,1989-03-08,,2023-11-06T10:59:08+00:00
318,corporate,Nordic 318 GmbH,IT,Milan,,32760119.75,8279467.2,false,CCC,BBB,670,,2018-11-04,,2023-12-12T16:22:03+00:00
319,corporate,Atlas 319 BV,IT,Milan,,27613097.31,6753602.54,false,BB,AA,485,,1988-03-26,,2018-03-01T14:31:17+00:00
320,individual,Maya Rossi 320,IE,Lisbon,90260.48,,,false,BB,A,328,1964-10-16,,,2022-12-12T17:46:01+00:00
321,individual,Luca Martin 321,FR,Paris,185172.32,,,false,BBB,A,520,2002-02-01,,274,2020-01-30T13:14:25+00:00
322,corporate,Atlas 322 BV,IE,Lisbon,,27120965.47,4807926.96,false,B,BBB,506,,1982-09-30,,2025-02-01T23:28:31+00:00
323,corporate,Atlas 323 GmbH,GB,London,,31141966.89,3540426.54,false,BBB,B,516,,1996-01-01,,2018-05-06T10:34:33+00:00
324,individual,Alex Lopez 324,DE,Berlin,94378.35,,,false,CCC,B,457,1969-12-13,,157,2023-06-04T23:54:57+00:00
325,individual,Maya Smith 325,IT,Milan,31176.27,,,false,BBB,B,636,1983-03-04,,97,2018-05-05T07:35:44+00:00
326,individual,Luca Smith 326,ES,Madrid,163860.8,,,false,BBB,BB,845,1986-11-18,,80,2021-04-18T11:18:33+00:00
327,corporate,Pinnacle 327 PLC,IT,Milan,,27464022.61,2088519.87,false,B,A,772,,2002-03-31,,2024-09-05T00:38:46+00:00
328,individual,Nina Brown 328,FR,Paris,181140.4,,,false,BB,BB,731,1973-08-16,,16,2026-02-19T21:49:10+00:00
329,corporate,Pinnacle 329 Ltd,IE,Lisbon,,23381022.7,3593807.72,false,AA,A,651,,1974-11-22,286,2023-03-14T19:32:12+00:00
330,individual,Nina Meyer 330,US,New York,22001.15,,,false,B,A,677,1987-11-11,,110,2022-10-19T10:25:03+00:00
331,corporate,Prime 331 SA,PT,Brussels,,13896331.6,1305873.45,false,BB,A,391,,2001-11-21,254,2025-02-23T13:58:14+00:00
332,corporate,Venture 332 PLC,FR,Paris,,7882752.89,1263363.51,false,BBB,AAA,789,,2014-08-29,224,2020-10-20T02:35:45+00:00
333,individual,Sam Rossi 333,NL,Amsterdam,96016.28,,,false,AA,A,815,1998-06-12,,,2025-08-13T15:13:38+00:00
334,corporate,Summit 334 SA,NL,Amsterdam,,17336284.5,1468324.09,false,B,B,512,,1982-06-23,,2021-02-24T09:13:35+00:00
335,individual,Chris Martin 335,ES,Madrid,151914.42,,,false,BB,A,408,1945-07-07,,247,2022-08-21T12:58:00+00:00
336,individual,Ava Brown 336,BE,Dublin,47058.16,,,false,CCC,BBB,499,1996-09-10,,,2022-01-15T07:56:20+00:00
337,corporate,Summit 337 GmbH,ES,Madrid,,24544875.11,1828124.84,false,BB,AA,701,,2006-01-29,,2018-07-04T01:59:56+00:00
338,corporate,Prime 338 BV,DE,Berlin,,16914174.14,3821529.69,false,B,A,428,,1989-10-21,,2018-06-14T15:20:18+00:00
339,individual,Alex Martin 339,FR,Paris,78013.8,,,false,BB,BB,788,1986-10-27,,18,2024-10-30T16:58:52+00:00
340,individual,Chris Garcia 340,IT,Milan,208000.22,,,false,BBB,A,333,1963-12-27,,,2021-10-13T04:48:26+00:00
341,individual,Alex Meyer 341,IT,Milan,78642.47,,,false,BBB,BBB,450,1981-07-23,,,2019-04-27T03:28:08+00:00
342,corporate,Summit 342 BV,IT,Milan,,7605671.53,1684137.31,false,A,A,576,,2012-11-14,75,2021-06-09T07:00:59+00:00
343,individual,Alex Meyer 343,DE,Berlin,215775.31,,,false,BB,BBB,879,1983-02-10,,,2020-12-22T16:11:58+00:00
344,corporate,Prime 344 Ltd,BE,Dublin,,23342689.92,663032.35,false,B,B,699,,1972-09-05,,2025-02-19T03:47:56+00:00
345,individual,Sam Johnson 345,FR,Paris,69568.73,,,false,A,AA,678,1970-03-10,,,2023-01-30T13:37:22+00:00
346,individual,Sam Martin 346,FR,Paris,171279.1,,,false,B,BB,316,1988-04-13,,,2025-01-10T03:26:21+00:00
347,corporate,Summit 347 PLC,ES,Madrid,,23521493.92,2529234.8,false,A,B,490,,2013-11-11,156,2024-08-16T22:55:32+00:00
348,individual,Chris Martin 348,IT,Milan,160689.78,,,false,B,BB,554,1987-03-27,,,2019-08-11T20:19:14+00:00
349,individual,Taylor Garcia 349,BE,Dublin,106403.17,,,false,A,BBB,554,1966-06-22,,,2021-03-05T10:01:02+00:00
350,corporate,Summit 350 BV,GB,London,,10967909.79,2785521.82,false,CCC,AA,754,,1990-02-16,242,2018-09-16T08:20:22+00:00
351,individual,Noah Rossi 351,FR,Paris,168486.38,,,false,B,AAA,361,1985-08-13,,165,2023-11-11T14:50:11+00:00
352,individual,Taylor Meyer 352,ES,Madrid,56338.87,,,false,B,A,368,1975-11-06,,32,2021-06-05T16:06:08+00:00
353,individual,Noah Brown 353,BE,Dublin,210536.8,,,false,CCC,AAA,828,1983-01-13,,,2023-05-09T15:44:11+00:00
354,individual,Alex Lopez 354,IT,Milan,182841.76,,,false,BBB,AAA,366,1955-01-27,,,2022-06-19T21:51:53+00:00
355,individual,Noah Garcia 355,IT,Milan,181726.48,,,false,BBB,BB,602,1957-02-13,,124,2021-04-22T06:55:42+00:00
356,corporate,Pinnacle 356 Ltd,BE,Dublin,,27773604.76,6222717.36,false,BB,AA,382,,2025-03-22,,2020-10-07T14:33:51+00:00
357,individual,Luca Rossi 357,ES,Madrid,58211.02,,,false,BB,A,385,1995-03-30,,198,2020-09-28T01:04:21+00:00
358,corporate,Summit 358 BV,US,New York,,2349939.92,303508.26,false,CCC,AAA,368,,1998-08-26,21,2018-11-28T16:42:45+00:00
359,corporate,Aurora 359 Ltd,IT,Milan,,3151402.24,486211.16,false,A,BBB,536,,2013-02-18,,2023-04-21T18:14:56+00:00
360,individual,Ava Meyer 360,DE,Berlin,94974.27,,,false,B,BB,736,1984-02-16,,,2018-03-06T11:21:09+00:00
361,corporate,Venture 361 Inc,BE,Dublin,,4323363.12,432098.53,false,B,BBB,823,,1984-10-27,1,2021-05-26T17:10:57+00:00
362,individual,Ava Garcia 362,BE,Dublin,80292.33,,,false,B,A,541,1947-09-26,,,2023-02-05T03:11:40+00:00
363,corporate,Aurora 363 BV,IT,Milan,,7424874.15,224166.46,false,A,BB,825,,1992-01-01,,2022-09-20T15:54:17+00:00
364,individual,Ava Lopez 364,IT,Milan,203381.05,,,false,B,BBB,668,1988-11-23,,113,2025-06-27T16:16:23+00:00
365,corporate,Nordic 365 PLC,BE,Dublin,,31623202.27,2868686.88,false,A,A,632,,2012-04-08,,2021-07-24T05:56:11+00:00
366,corporate,Prime 366 Ltd,PT,Brussels,,16272630.35,3434024.93,false,BBB,BB,690,,2010-11-10,243,2022-04-07T07:06:24+00:00
367,corporate,Prime 367 SA,ES,Madrid,,25513216.73,1566193.58,false,BB,BBB,337,,2020-04-30,,2023-10-09T20:35:25+00:00
368,individual,Sam Johnson 368,IT,Milan,56330.27,,,false,B,BB,572,1977-07-29,,161,2022-04-04T21:43:12+00:00
369,individual,Noah Davis 369,NL,Amsterdam,136994.59,,,false,B,A,439,1987-09-26,,,2018-01-14T18:51:41+00:00
370,corporate,Summit 370 GmbH,FR,Paris,,17020585.27,3734584.2,false,BB,BBB,868,,1995-08-28,240,2021-05-23T15:35:00+00:00
371,individual,Luca Smith 371,NL,Amsterdam,206781.05,,,false,B,BB,598,1984-12-27,,,2023-04-17T21:20:40+00:00
372,individual,Alex Rossi 372,IE,Lisbon,184606.82,,,false,BB,A,631,1960-09-04,,,2025-01-27T22:23:21+00:00
373,individual,Chris Martin 373,PT,Brussels,83173.7,,,false,A,AAA,848,1967-12-17,,65,2021-03-22T13:25:41+00:00
374,corporate,Pinnacle 374 GmbH,PT,Brussels,,2561005.97,462366.4,false,A,BBB,300,,1976-03-29,,2024-03-15T22:18:04+00:00
375,individual,Chris Lopez 375,ES,Madrid,174025.3,,,false,A,BBB,352,1960-05-05,,267,2024-11-15T20:18:46+00:00
376,corporate,Nordic 376 PLC,ES,Madrid,,11162778.3,533426.61,false,B,BB,397,,1986-03-25,,2026-02-21T20:58:54+00:00
377,individual,Luca Brown 377,IT,Milan,96791.41,,,false,AAA,A,846,1967-09-01,,66,2025-09-19T14:20:15+00:00
378,individual,Maya Rossi 378,FR,Paris,208373.15,,,false,A,BBB,359,1991-09-15,,150,2024-07-01T16:57:30+00:00
379,individual,Noah Lopez 379,US,New York,83532.95,,,false,B,B,621,1951-06-20,,,2025-08-27T19:08:50+00:00
380,corporate,Nordic 380 PLC,FR,Paris,,1781029.17,230964.51,false,AA,A,713,,2010-11-02,,2023-04-08T10:48:15+00:00
381,individual,Taylor Lopez 381,NL,Amsterdam,50624.74,,,false,BB,BB,464,1953-12-13,,,2022-12-28T20:50:38+00:00
382,individual,Jordan Brown 382,BE,Dublin,211760.41,,,false,A,B,745,1996-09-09,,55,2018-04-30T20:54:38+00:00
383,corporate,Atlas 383 PLC,PT,Brussels,,12379291.52,838726.65,false,B,A,671,,2002-01-29,,2024-06-30T08:06:22+00:00
384,corporate,Atlas 384 PLC,DE,Berlin,,23925651.48,4867497.35,false,AA,A,627,,1997-04-07,37,2023-12-02T10:49:40+00:00
385,corporate,Nordic 385 Inc,PT,Brussels,,23486688.2,4270932.43,false,BBB,B,890,,1979-05-14,211,2018-11-28T01:32:59+00:00
386,individual,Sam Smith 386,US,New York,48902.11,,,false,CCC,B,321,1984-01-07,,142,2018-12-07T04:53:12+00:00
387,corporate,Nordic 387 Inc,DE,Berlin,,18359609.1,2010480.67,false,B,BB,367,,2021-08-03,,2019-12-19T05:05:59+00:00
388,individual,Alex Garcia 388,US,New York,214715.82,,,false,BBB,AAA,465,1990-01-13,,53,2023-12-12T02:56:51+00:00
389,individual,Chris Smith 389,US,New York,72834.96,,,false,BB,AA,434,1956-06-05,,292,2019-10-22T10:15:05+00:00
390,individual,Ava Smith 390,NL,Amsterdam,80611.79,,,false,BB,AAA,359,1946-05-01,,275,2023-03-09T06:30:31+00:00
391,corporate,Venture 391 BV,DE,Berlin,,1572267.5,397651.1,false,BBB,AAA,698,,1995-10-25,,2021-07-20T19:12:34+00:00
392,corporate,Summit 392 GmbH,FR,Paris,,13312530.19,768896.78,false,CCC,AAA,847,,1975-04-07,,2018-07-22T01:34:27+00:00
393,corporate,Venture 393 PLC,IT,Milan,,23484078.33,4366103.43,false,BB,BBB,694,,2017-03-26,82,2025-12-04T09:52:11+00:00
394,corporate,Venture 394 BV,BE,Dublin,,29173003.94,7840786.73,false,BB,A,890,,1992-01-14,224,2025-09-21T13:37:55+00:00
395,individual,Alex Garcia 395,GB,London,93736.34,,,false,BBB,B,732,1990-04-11,,,2019-10-09T14:08:03+00:00
396,individual,Noah Martin 396,PT,Brussels,193742.56,,,false,BB,B,704,1963-07-13,,,2025-04-25T06:15:41+00:00
397,individual,Sam Anders 397,NL,Amsterdam,125222.66,,,false,BB,AA,882,1986-12-06,,,2025-06-05T02:44:35+00:00
398,individual,Ava Brown 398,DE,Berlin,35893.44,,,false,B,B,689,1965-03-18,,,2018-07-29T07:50:22+00:00
399,individual,Alex Lopez 399,FR,Paris,107639.16,,,false,A,A,826,1949-02-10,,,2024-12-31T11:31:35+00:00
